epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,lr,band_1,band_2,band_3,band_4,band_5
165,0.6855131128888431,0.6777541963929109,43.08583621361622,39.519860019204266,2.05,0.001,588,1383,2019,2744,3462
166,0.6867935043148639,0.6768346746153502,42.99803689423289,39.57620344229914,2.06,0.001,588,1383,2018,2746,3462
167,0.6879868390014932,0.6800764185871474,42.91604580229506,39.37720572938978,2.07,0.001,587,1382,2017,2747,3462
168,0.6890784995693306,0.6773061721506606,42.84090498166953,39.547324115881246,2.08,0.001,587,1382,2017,2748,3462
169,0.6899887044707839,0.6822092545430776,42.77815113868001,39.24572808410569,2.09,0.001,587,1382,2017,2750,3462
170,0.6906024425812283,0.6767942349765483,42.735786082736034,39.57868170996146,2.11,0.001,586,1381,2017,2751,3462
171,0.6908990722014112,0.6837741604020915,42.715295100781816,39.148979273092166,2.12,0.001,586,1381,2018,2752,3463
172,0.6912743417691538,0.6753812432112157,42.68935728710304,39.66510040866766,2.13,0.001,585,1380,2018,2753,3462
173,0.6926918034966971,0.6856185939585546,42.59124367855367,39.0346416285626,2.14,0.001,585,1380,2019,2754,3463
174,0.6957392401936153,0.6805625974034909,42.379538323991774,39.34727291366185,2.15,0.001,585,1380,2020,2755,3462
175,0.699511165347354,0.6905642320636427,42.11602886901034,38.72639149775641,2.16,0.001,584,1379,2021,2755,3463
176,0.7020343984528375,0.6910811013105718,41.938831654994125,38.694032478071634,2.17,0.001,584,1379,2022,2756,3463
177,0.7027255246849393,0.6899107059496895,41.89016458158019,38.76726398439716,2.19,0.001,584,1378,2024,2757,3463
178,0.702773226147064,0.6944842197172636,41.88680308236638,38.480314696486374,2.2,0.001,583,1378,2025,2758,3463
179,0.7036987608051366,0.6891866061276062,41.821536240969046,38.81250157256438,2.21,0.001,583,1377,2026,2758,3463
180,0.7060531423584071,0.6978504581790779,41.65504851042968,38.26773358318663,2.22,0.001,583,1377,2027,2759,3463
181,0.7087827600284586,0.6972474309163028,41.46119291069813,38.30590245753176,2.23,0.001,582,1376,2027,2760,3463
182,0.7105769368264379,0.6998898695483851,41.33327443108412,38.1383685577923,2.24,0.001,582,1376,2028,2761,3463
183,0.7115102566082749,0.7030926363890586,41.26657603741268,37.93431437407628,2.26,0.001,582,1376,2028,2761,3463
184,0.7128838760098312,0.7002905454368831,41.16821615620933,38.112898309865194,2.27,0.001,581,1375,2028,2762,3463
185,0.7156993086142371,0.7077776957995019,40.96587309931356,37.633831825254816,2.28,0.001,581,1375,2028,2762,3463
186,0.7183471807225895,0.7084738437707654,40.77465673474073,37.58897972124775,2.29,0.001,581,1374,2028,2763,3463
187,0.7196991297996931,0.7098069144858059,40.67667836839603,37.5029393379289,2.3,0.001,580,1374,2028,2764,3463
188,0.7202974091741989,0.7127432019423676,40.63324285366217,37.3127208300626,2.31,0.001,580,1374,2027,2764,3463
189,0.7214074832502553,0.7102163235522025,40.55253151777334,37.47647536861874,2.32,0.001,580,1373,2026,2764,3463
190,0.7229768313692477,0.7138501567024849,40.43815053331059,37.24075919617929,2.34,0.001,579,1373,2026,2765,3463
191,0.7240775461758457,0.7145701874604549,40.35773412992313,37.19387747310537,2.35,0.001,579,1372,2025,2765,3463
192,0.7247688228132303,0.7134796981399834,40.307148990788534,37.26485848268278,2.36,0.001,579,1372,2025,2766,3463
193,0.7258455712415763,0.7173662026072687,40.228227685723056,37.01125515046065,2.37,0.001,578,1371,2024,2766,3463
194,0.7273655913902313,0.7168536838981611,40.11655230144644,37.044797429619756,2.38,0.001,578,1371,2024,2766,3463
195,0.7287625804698132,0.7187876441940082,40.01363750677308,36.918067739061556,2.39,0.001,578,1371,2023,2766,3463
196,0.7298532348302669,0.7204563018960864,39.933110576469,36.80837300455139,2.4,0.001,577,1370,2023,2767,3463
197,0.7309975817779588,0.7190320680489755,39.848440287662136,36.90202101882006,2.42,0.001,577,1370,2022,2767,3463
198,0.7324722527422682,0.7223583724701006,39.73906590969395,36.682934660581616,2.43,0.001,577,1369,2022,2767,3463
199,0.7340663117453633,0.7227360606017633,39.620497390575025,36.65797497006961,2.44,0.001,576,1369,2022,2767,3463
200,0.7354648680462045,0.7241290444562674,39.51617795678752,36.565773424512884,2.45,0.001,576,1369,2022,2767,3463
201,0.736649169288476,0.726807060955327,39.42762480363546,36.38785915584087,2.46,0.001,576,1368,2022,2767,3463
202,0.7377424235298811,0.7262694964135836,39.34569997401638,36.423642908079806,2.47,0.001,575,1368,2022,2767,3463
203,0.7388583759349315,0.7285841356042989,39.26189733101611,36.269317320653414,2.48,0.001,575,1367,2023,2767,3463
204,0.7397804057661872,0.7288798674485204,39.19252578169003,36.249552125465975,2.5,0.001,575,1367,2023,2767,3463
205,0.7405574559831545,0.7282990533691731,39.1339643159997,36.28836029325984,2.51,0.001,574,1367,2023,2767,3463
206,0.7414195748018569,0.7299899965592125,39.06889010233238,36.17526307026841,2.52,0.001,574,1366,2023,2767,3463
207,0.7424129072773447,0.7294401558721835,38.99377548234061,36.21207606759104,2.53,0.001,574,1366,2024,2767,3463
208,0.7434299513328277,0.7306789384113088,38.91672016496813,36.12908173307204,2.54,0.001,573,1366,2024,2767,3463
209,0.744385618001109,0.7318048224884551,38.8441742484877,36.05348471043576,2.55,0.001,573,1365,2024,2767,3463
210,0.745371775512766,0.7315921124481443,38.76917053516073,36.067780159374934,2.56,0.001,573,1365,2024,2767,3463
211,0.7464512158144911,0.7334922054800656,38.68690680078339,35.93988952653705,2.58,0.001,573,1365,2024,2767,3463
212,0.7475354845732576,0.7335209708067592,38.60409780305065,35.937950065116574,2.59,0.001,572,1364,2024,2767,3463
213,0.7485003535277345,0.734379109608104,38.530259960415364,35.88003727973694,2.6,0.001,572,1364,2025,2767,3463
214,0.7493436515955545,0.7356086347788308,38.46560837090387,35.7968971655322,2.61,0.001,572,1364,2025,2767,3463
215,0.7501421781769334,0.7356221198955186,38.404290468217056,35.79598666237337,2.62,0.001,571,1363,2025,2767,3463
216,0.7509590872083254,0.7374220707037482,38.341456163559926,35.67392302760782,2.63,0.001,571,1363,2024,2767,3463
217,0.7517746733182334,0.7377435464664788,38.27862235879839,35.65207989418359,2.64,0.001,571,1363,2024,2767,3463
218,0.7525555216614264,0.738534981498247,38.21836671925555,35.59824241842917,2.66,0.001,570,1362,2024,2767,3462
219,0.7533047857259713,0.7394582921404691,38.16045994383453,35.53533294757926,2.67,0.001,570,1362,2024,2767,3462
220,0.754038782270327,0.7393092903904441,38.1036489266243,35.5454944786871,2.68,0.001,570,1362,2024,2766,3462
221,0.7547644488610643,0.7405543694823881,38.04739957287242,35.46050805947283,2.69,0.001,570,1361,2024,2766,3462
222,0.7554806456196062,0.7406250884697355,37.9917995237747,35.45567627995199,2.7,0.001,569,1361,2024,2766,3462
223,0.7561805877953922,0.7414922861910092,37.93738577258339,35.39635370301227,2.71,0.001,569,1361,2024,2766,3462
224,0.7568456093230748,0.7421936436311267,37.88561017072066,35.34830354453467,2.73,0.001,569,1360,2024,2766,3462
225,0.7574930464824878,0.7422960440916079,37.83514140061707,35.34128217235387,2.74,0.001,568,1360,2024,2766,3462
226,0.7581323720927171,0.7433095616861062,37.78523358341357,35.27171836203813,2.75,0.001,568,1360,2024,2765,3462
227,0.7587722642716813,0.7431843357351802,37.735219322852096,35.280320999173,2.76,0.001,568,1360,2023,2765,3462
228,0.7594112744143844,0.7441877039892588,37.68520670883338,35.21133531642367,2.77,0.001,568,1359,2023,2765,3462
229,0.760038891239223,0.744456293113727,37.63601959165083,35.192843802154044,2.78,0.001,567,1359,2023,2765,3462
230,0.7606432946516969,0.7449811667531392,37.58859164267381,35.156682289008906,2.79,0.001,567,1359,2023,2764,3462
231,0.7612251404623681,0.7455738260686469,37.5428758794112,35.11580833637733,2.81,0.001,567,1359,2023,2764,3462
232,0.7617916798118661,0.7455521033205006,37.498310508816594,35.11730481765721,2.82,0.001,567,1358,2024,2764,3462
233,0.7623497798111556,0.746349225071203,37.45435861808593,35.062256293716324,2.83,0.001,566,1358,2024,2764,3462
234,0.7629026981512878,0.7462968641056213,37.410761332490445,35.06587515785022,2.84,0.001,566,1358,2024,2764,3462
235,0.7634532273802158,0.7471814378701599,37.36730428713717,35.00469067340297,2.85,0.001,566,1357,2024,2763,3462
