144,0.5822490706319703,0.6016713091922006,0.5161362960387403,0.5390534510159555,1.27,0.009000000000000001,10,17,25,30,37,49,52,63,71,78,85,89,92,108,125,133,140,149,153,154,163,172,178,184
145,0.5063506815365552,0.5389972144846796,0.4457737527791419,0.4799924731088686,1.28,0.009000000000000001,10,17,25,30,37,49,52,63,71,78,85,89,92,108,125,133,140,149,153,154,163,172,178,184
146,0.5746592317224287,0.5877437325905293,0.4961954294455104,0.5145246509035504,1.29,0.009000000000000001,10,17,24,30,37,49,52,63,71,78,85,89,92,108,125,133,140,149,153,154,163,172,178,184
147,0.5333023543990086,0.520891364902507,0.4373218736174893,0.42961919497494405,1.3,0.009000000000000001,10,17,24,30,37,49,52,63,71,78,85,89,92,108,125,133,140,149,153,154,163,172,178,184
148,0.5605638166047088,0.5766016713091922,0.47933521321059047,0.5007251051059294,1.31,0.009000000000000001,10,17,24,30,37,49,52,63,71,78,85,89,92,108,125,133,140,149,153,154,163,172,178,184
149,0.5816294919454771,0.5891364902506964,0.5164739290066129,0.5262994281420319,1.32,0.009000000000000001,10,17,24,30,37,49,52,63,71,78,85,89,92,108,126,133,140,149,153,154,163,172,178,184
150,0.5941759603469641,0.6016713091922006,0.5226219958766727,0.5339566973809632,1.33,0.009000000000000001,10,17,24,30,37,49,52,64,71,78,85,89,92,108,126,133,140,149,153,154,163,172,178,184
151,0.5610285006195787,0.5779944289693594,0.4789969730728262,0.5016858307755738,1.33,0.009000000000000001,10,17,24,30,37,49,52,64,71,78,85,89,92,108,126,133,140,149,152,154,163,172,178,184
152,0.5607187112763321,0.5738161559888579,0.475347858404909,0.4948649151969542,1.34,0.009000000000000001,10,17,25,30,37,49,52,64,71,78,85,89,92,108,126,133,140,149,153,154,163,172,178,184
153,0.5916976456009914,0.5933147632311978,0.5172854094844337,0.5221820601762167,1.35,0.009000000000000001,10,17,25,30,37,49,52,64,71,78,85,89,92,108,126,133,139,149,153,154,163,172,178,184
154,0.5923172242874845,0.5974930362116991,0.5317536314517797,0.5386250491943247,1.36,0.009000000000000001,10,17,25,30,37,49,52,63,71,78,85,89,92,108,126,133,139,149,153,154,163,172,178,184
155,0.5952602230483272,0.6142061281337048,0.5264806476039714,0.5505553484062686,1.37,0.009000000000000001,10,17,25,30,37,49,52,63,71,78,85,89,92,108,126,133,139,149,153,154,163,172,178,184
156,0.5557620817843866,0.5584958217270195,0.4657752287422371,0.47382486412509506,1.38,0.009000000000000001,10,17,25,30,37,49,52,63,71,78,85,89,92,108,126,133,139,149,153,154,163,172,178,184
157,0.565365551425031,0.5724233983286908,0.48229730653102554,0.49429427500355594,1.39,0.009000000000000001,10,17,25,30,37,49,52,63,71,78,85,89,92,108,127,133,139,149,153,154,163,172,178,184
158,0.5780669144981413,0.5905292479108635,0.503772522563831,0.5211498283922864,1.39,0.009000000000000001,10,16,25,30,37,49,52,63,71,78,85,89,92,108,127,133,139,149,153,154,163,172,178,184
159,0.5988228004956629,0.6030640668523677,0.5280393385227901,0.5356304832275076,1.4,0.009000000000000001,10,16,25,30,37,49,52,63,71,78,85,89,92,108,127,133,139,149,153,154,163,172,178,184
160,0.5872057001239157,0.5947075208913649,0.5133643061813071,0.5240429627436017,1.41,0.009000000000000001,10,16,25,30,37,49,52,63,71,78,85,89,92,108,127,133,139,149,153,154,164,172,178,184
161,0.5720260223048327,0.5807799442896936,0.4928983449821537,0.5054372202440341,1.42,0.009000000000000001,10,16,25,30,37,49,52,63,71,78,85,89,92,108,107,127,133,139,149,153,154,164,172,178,184
162,0.5808550185873605,0.5724233983286908,0.4998610656473834,0.4926402382744436,1.43,0.009000000000000001,10,16,25,30,37,49,52,63,71,78,85,89,91,108,127,133,139,149,153,164,172,178,184
163,0.5940210656753407,0.6142061281337048,0.5249496403006961,0.5509865896058157,1.44,0.009000000000000001,10,16,25,30,37,49,52,63,71,78,85,89,91,108,127,133,139,149,153,154,164,172,178,184
164,0.5949504337050805,0.6239554317548747,0.5279479437624555,0.5643575926183938,1.45,0.009000000000000001,10,16,25,30,37,49,52,63,71,78,85,89,91,108,127,133,139,149,153,154,164,172,178,184
165,0.5938661710037175,0.596100278551532,0.51719155447905,0.5231541172671706,1.45,0.009000000000000001,10,16,25,30,37,49,52,63,71,78,85,89,91,108,128,133,139,149,153,154,164,172,178,184
166,0.5783767038413878,0.5919220055710307,0.5008120467549404,0.5202920560214892,1.46,0.009000000000000001,10,16,25,30,37,49,52,63,71,78,85,89,92,108,128,133,140,149,153,154,164,172,178,184
167,0.5824039653035935,0.5877437325905293,0.5073364802166823,0.5161989401030758,1.47,0.009000000000000001,10,16,25,30,37,49,52,63,71,78,85,89,92,108,128,133,140,149,153,154,164,172,178,184
168,0.5986679058240396,0.6044568245125348,0.5257068911268024,0.5357226612750823,1.48,0.009000000000000001,10,16,25,30,37,49,52,63,71,78,85,89,92,108,128,133,140,149,153,164,172,178,184
169,0.5935563816604709,0.6058495821727019,0.5214540054242323,0.5379381701174518,1.49,0.009000000000000001,10,16,25,30,37,49,52,63,71,78,85,89,92,108,128,133,140,149,153,154,164,172,178,184
170,0.5844175960346965,0.5891364902506964,0.5076504356773058,0.515217958518532,1.5,0.009000000000000001,10,16,25,30,37,49,52,63,71,78,85,89,92,108,128,133,140,149,153,154,164,172,178,184
171,0.5845724907063197,0.5919220055710307,0.5059027879337495,0.5168381138740179,1.51,0.009000000000000001,10,16,25,30,37,49,52,63,71,78,85,89,92,108,128,133,140,149,153,164,172,178,184
172,0.5926270136307311,0.6044568245125348,0.5217173205839961,0.5378775345551625,1.51,0.009000000000000001,10,16,25,30,37,49,52,63,71,78,85,89,92,108,128,133,140,149,153,154,164,172,178,184
173,0.6023853779429987,0.628133704735376,0.5336543615962808,0.5658162941757335,1.52,0.009000000000000001,10,16,25,30,37,49,52,63,71,78,85,89,92,108,128,132,140,149,153,154,164,172,178,184
174,0.6023853779429987,0.6155988857938719,0.531590288447901,0.5497726916444584,1.53,0.009000000000000001,10,16,25,30,37,49,52,63,71,78,85,89,92,108,128,132,140,149,153,164,172,178,184
175,0.5865861214374225,0.5933147632311978,0.5125303231690441,0.5229887149617765,1.54,0.009000000000000001,10,16,25,30,37,49,52,63,71,78,85,89,92,108,128,132,140,149,153,164,172,178,184
176,0.5929368029739777,0.596100278551532,0.5181043797470987,0.5251311921437514,1.55,0.009000000000000001,10,16,25,30,37,49,52,63,71,78,85,89,92,108,128,132,139,149,153,164,172,178,184
177,0.5985130111524164,0.6128133704735376,0.5274557363350193,0.5470113789550607,1.56,0.009000000000000001,10,16,25,30,37,49,52,63,71,78,85,89,92,107,108,128,132,139,149,153,164,172,178,184
178,0.5969640644361834,0.6155988857938719,0.5255326304436927,0.5500630058919023,1.57,0.009000000000000001,10,16,25,30,37,48,52,63,71,78,85,89,92,107,108,128,132,139,149,153,164,172,178,184
179,0.59727385377943,0.6030640668523677,0.5227401159058906,0.5320625105762151,1.58,0.009000000000000001,10,16,25,30,37,48,52,63,71,78,85,89,92,107,108,128,132,139,149,153,164,172,178,184
180,0.5893742255266419,0.5974930362116991,0.5161474667145387,0.5277272634163994,1.59,0.009000000000000001,10,16,25,30,37,48,52,63,71,78,85,89,92,107,108,128,132,139,149,153,164,172,178,184
181,0.6008364312267658,0.6100278551532033,0.5295294426846181,0.5432144488195239,1.6,0.009000000000000001,10,16,25,30,37,48,52,63,71,78,85,89,92,107,108,128,132,139,149,153,164,172,178,184
182,0.6053283767038414,0.6197771587743732,0.5359436385183396,0.5554764339963669,1.61,0.009000000000000001,10,16,25,30,37,48,52,63,71,78,85,89,92,107,108,128,132,140,149,153,164,172,178,184
183,0.6042441140024783,0.6142061281337048,0.5348652149136462,0.5495649338001821,1.61,0.009000000000000001,10,16,25,30,37,48,52,63,71,78,85,89,92,107,108,128,132,140,149,153,164,172,178,184
184,0.6005266418835192,0.6114206128133705,0.5282459162942861,0.5440086863292746,1.62,0.009000000000000001,10,16,25,30,37,48,52,63,71,78,85,89,91,107,108,128,132,140,149,153,164,172,178,184
185,0.5982032218091697,0.6211699164345403,0.5281655902883198,0.5575271764988422,1.63,0.009000000000000001,10,16,25,30,37,48,52,63,71,78,85,89,91,107,108,128,132,140,149,153,164,172,178,184
186,0.608271375464684,0.6225626740947076,0.5380159655213599,0.5579460569600698,1.64,0.009000000000000001,10,16,25,30,37,48,52,63,71,78,85,89,91,107,108,128,132,140,149,153,164,172,178,184
187,0.6033147459727385,0.6253481894150418,0.533030403182772,0.561685430741614,1.65,0.009000000000000001,10,16,25,30,37,48,52,63,71,78,85,89,92,107,108,128,132,140,149,153,164,172,178,184
188,0.601456009913259,0.6114206128133705,0.5302913825387865,0.5443457769609406,1.66,0.009000000000000001,10,16,25,30,37,48,52,63,71,78,85,89,92,107,108,128,132,140,149,153,164,172,178,184
189,0.6047087980173482,0.6211699164345403,0.5341938533265702,0.5559779371308267,1.67,0.009000000000000001,10,16,25,30,37,48,52,63,71,78,85,89,92,107,108,128,132,140,149,153,164,172,178,184
190,0.6090458488228006,0.6295264623955432,0.5405181484253014,0.5674267750206108,1.67,0.009000000000000001,10,16,25,30,37,48,52,63,71,78,85,89,92,107,108,128,132,140,149,153,164,172,178,184
191,0.6118339529120198,0.6295264623955432,0.5434986776933799,0.5669648221836774,1.68,0.009000000000000001,10,16,25,30,37,48,52,63,71,78,85,89,92,107,108,128,132,139,149,153,164,172,178,184
192,0.6039343246592317,0.6295264623955432,0.5351432100618396,0.5674297142365334,1.69,0.009000000000000001,10,16,25,30,37,48,52,63,71,78,85,89,92,107,108,128,131,139,149,153,164,172,178,184
193,0.6115241635687733,0.6239554317548747,0.5412541916146287,0.5590162144455969,1.7,0.009000000000000001,10,16,25,30,37,48,52,63,71,78,85,89,92,107,108,128,131,140,149,153,164,172,178,184
194,0.608271375464684,0.6323119777158774,0.5411314878436643,0.5722815172507165,1.71,0.009000000000000001,10,16,25,30,37,48,52,63,71,78,85,89,92,107,108,128,131,140,149,153,164,172,178,184
195,0.6155514250309789,0.6267409470752089,0.5464904673600361,0.5622947090669215,1.72,0.009000000000000001,10,16,25,30,37,48,52,63,71,78,85,89,92,107,108,128,131,140,149,153,164,172,178,184
196,0.6003717472118959,0.616991643454039,0.533355426591368,0.5544518708734052,1.73,0.009000000000000001,10,16,25,30,37,48,52,63,71,78,85,89,92,107,108,128,131,140,149,153,164,172,178,184
197,0.6146220570012392,0.6225626740947076,0.5429275832087324,0.5557164026769628,1.73,0.009000000000000001,10,16,25,30,37,48,52,63,71,78,85,89,92,107,108,128,131,140,149,153,164,172,178,184
198,0.5961895910780669,0.6183844011142061,0.5321589714052508,0.5594904624038011,1.74,0.009000000000000001,10,16,25,30,37,48,52,63,71,78,85,89,92,107,108,128,131,140,149,153,164,172,178,184
199,0.6135377942998761,0.6183844011142061,0.5412230031617655,0.5508576151153951,1.75,0.008100000000000001,10,16,25,30,37,48,52,63,71,78,85,89,92,107,108,128,131,140,149,153,164,172,178,184
200,0.6011462205700124,0.6142061281337048,0.5356774673052329,0.5525936323900921,1.76,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,140,149,153,164,172,178,184
201,0.6178748451053284,0.6323119777158774,0.5507601011375278,0.5703035386394033,1.77,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,140,149,153,163,172,178,184
202,0.6217472118959108,0.6337047353760445,0.5529852944541411,0.5703670334270712,1.78,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,91,107,108,127,131,140,149,153,163,172,178,184
203,0.6034696406443618,0.6211699164345403,0.5398265501015842,0.5618503619912549,1.79,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,91,107,108,127,131,140,149,153,163,172,178,184
204,0.6172552664188352,0.6239554317548747,0.5465195519392211,0.556968389491197,1.79,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,91,107,108,127,131,140,149,153,163,172,178,184
205,0.6225216852540273,0.6364902506963789,0.5558035912798521,0.5747748483672677,1.8,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,91,107,108,127,131,140,149,153,163,172,178,184
206,0.6177199504337051,0.6392757660167131,0.5561454769281786,0.5831476541660129,1.81,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,140,149,153,163,172,178,184
207,0.6206629491945477,0.6350974930362117,0.5509243068121406,0.5713725847612103,1.82,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,140,149,153,163,172,178,184
208,0.6143122676579925,0.628133704735376,0.548884118587893,0.5670332201828024,1.83,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,140,149,153,163,172,178,184
209,0.6175650557620818,0.6420612813370473,0.5532233027483953,0.5843494126524682,1.84,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,140,149,153,163,172,178,184
210,0.6279429987608426,0.6434540389972145,0.5607404033679912,0.5820693261786474,1.85,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,140,149,153,163,172,178,184
211,0.6144671623296158,0.6295264623955432,0.5507397578124502,0.5697664202992903,1.86,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,140,149,153,163,172,178,184
212,0.6267038413878563,0.628133704735376,0.5593382494759711,0.5637165543562119,1.86,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,140,149,153,163,172,178,184
213,0.6296468401486989,0.6476323119777159,0.5645723003450239,0.5883120827119811,1.87,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,139,149,153,163,172,178,184
214,0.6260842627013631,0.6504178272980501,0.5652994902093127,0.5956962326331636,1.88,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,139,149,153,163,172,178,184
215,0.627633209417596,0.6323119777158774,0.5590224578210501,0.5676474613384426,1.89,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,139,149,153,163,172,178,184
216,0.6256195786864932,0.6573816155988857,0.5622556875979106,0.6018035484816376,1.9,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,140,149,153,163,172,178,184
217,0.6226765799256505,0.6476323119777159,0.5609361184869359,0.5924673745515894,1.91,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,140,149,153,163,172,178,184
218,0.6335192069392813,0.6448467966573816,0.5672449173313173,0.5837700084341759,1.91,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,140,149,153,163,172,178,184
219,0.6245353159851301,0.637883008356546,0.5619172134952846,0.5792908702873614,1.92,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,140,149,153,163,172,178,184
220,0.6288723667905824,0.6476323119777159,0.5645585475511216,0.5891398703099308,1.93,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,91,107,108,127,131,140,149,153,163,172,178,184
221,0.637546468401487,0.6518105849582173,0.5741082882418,0.5934204327184431,1.94,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,91,107,108,127,131,140,149,153,163,172,178,184
222,0.6313506815365552,0.6406685236768802,0.569240551148984,0.5824056916397279,1.95,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,91,107,108,127,131,140,149,153,163,172,178,184
223,0.6315055762081785,0.6406685236768802,0.5649062177877406,0.5787084522577637,1.96,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,91,107,108,127,131,140,149,153,163,172,178,184
224,0.6332094175960347,0.649025069637883,0.5725530662405116,0.5939196574252581,1.97,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,140,149,153,163,172,178,184
225,0.6330545229244114,0.6518105849582173,0.5703582780423329,0.5950403154850266,1.98,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,140,149,153,163,172,178,184
226,0.6355328376703842,0.6476323119777159,0.5701505774951863,0.5877412165735048,1.99,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,140,149,153,163,172,178,184
227,0.6290272614622057,0.6462395543175488,0.5691970418426455,0.5918975648834806,1.99,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,140,149,153,163,172,178,184
228,0.6330545229244114,0.6434540389972145,0.5675666077724079,0.5829294414492912,2.0,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,140,149,153,163,172,178,184
229,0.6381660470879802,0.6573816155988857,0.5763448106634516,0.6013703824071066,2.01,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,140,149,153,163,172,178,184
230,0.6425030978934325,0.6573816155988857,0.5824578615972933,0.6023888902645743,2.02,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,140,149,153,163,172,178,184
231,0.6347583643122676,0.6504178272980501,0.5695215110043672,0.5912376640726535,2.03,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,140,149,153,163,172,178,184
232,0.6356877323420075,0.6476323119777159,0.5751436408990256,0.5910885606364156,2.04,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,140,149,153,163,172,178,184
233,0.640179677819083,0.658774373259053,0.5775210945241565,0.6022115689023564,2.05,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,140,149,153,163,172,178,184
234,0.6363073110285006,0.6545961002785515,0.5756102243897587,0.599555621522671,2.06,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,140,149,153,163,172,178,184
235,0.6449814126394052,0.6559888579387186,0.5826028676470899,0.5982120201544205,2.07,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,140,149,153,163,172,178,184
236,0.6432775712515489,0.6615598885793872,0.5823046845567921,0.6064235829137566,2.07,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,140,149,153,163,172,178,184
237,0.6454460966542751,0.6685236768802229,0.5859159371847318,0.6156757790097496,2.08,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,140,149,153,163,172,178,184
238,0.6452912019826518,0.6559888579387186,0.583175095251572,0.59879647539222,2.09,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,140,149,153,163,172,178,184
239,0.6409541511771994,0.6420612813370473,0.5816352481382498,0.585851353929369,2.1,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,140,149,153,163,172,178,184
240,0.6418835192069393,0.6518105849582173,0.5780518239371197,0.5928421883541524,2.11,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,140,149,153,163,172,178,184
241,0.641728624535316,0.658774373259053,0.5848011601199992,0.6068312264201549,2.12,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,91,107,108,127,131,140,149,153,163,172,178,184
242,0.6370817843866171,0.6448467966573816,0.5718220177299288,0.5840470727219029,2.13,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,91,107,108,127,131,140,149,153,163,172,178,184
243,0.6284076827757125,0.6434540389972145,0.5695613639907098,0.5893054245968085,2.14,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,91,107,108,127,131,140,149,153,163,172,178,184
244,0.6420384138785625,0.6504178272980501,0.5778522606728795,0.5905922870020355,2.15,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,91,107,108,127,131,140,149,153,163,172,178,184
245,0.6428128872366791,0.6615598885793872,0.5854529549343134,0.6101566532379694,2.15,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,131,140,149,153,163,172,178,184
246,0.65272614622057,0.6615598885793872,0.5926213170333285,0.605515020925516,2.16,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,130,140,149,153,163,172,178,184
247,0.6504027261462205,0.6615598885793872,0.5900242749362107,0.6056246976758904,2.17,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,130,140,149,153,163,172,178,184
248,0.6502478314745973,0.6643454038997214,0.592409507651062,0.611778695144934,2.18,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,130,140,149,153,163,172,178,184
249,0.6513320941759604,0.6615598885793872,0.5900592313665594,0.6046524275012576,2.19,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,130,140,149,153,163,172,178,184
250,0.6403345724907064,0.6545961002785515,0.58301276611085,0.6020773927112477,2.2,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,130,140,149,153,163,172,178,184
251,0.6493184634448576,0.6504178272980501,0.5872506265487225,0.5911365812268308,2.21,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,130,140,149,153,163,172,178,184
252,0.645910780669145,0.658774373259053,0.5893814098744727,0.6064653243847875,2.21,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,130,140,149,153,163,172,178,184
253,0.6511771995043371,0.6629526462395543,0.5898413534894094,0.606596720658223,2.22,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,130,140,149,153,163,172,178,184
254,0.6564436183395291,0.6657381615598886,0.5989720713948843,0.6123694457503932,2.23,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,91,107,108,127,130,140,149,153,163,172,178,184
255,0.6583023543990086,0.6754874651810585,0.6008586426206974,0.623472906182198,2.24,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,91,107,108,127,129,140,149,153,163,172,178,184
256,0.654275092936803,0.6643454038997214,0.5945328051472398,0.60856002081189,2.25,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,91,107,108,127,129,140,149,153,163,172,178,184
257,0.6488537794299876,0.6615598885793872,0.5922103387742987,0.6094550582547089,2.26,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,91,107,108,127,129,140,149,153,163,172,178,184
258,0.6474597273853779,0.6573816155988857,0.5849105863951092,0.5989983358571698,2.27,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,91,107,108,127,129,140,149,153,163,172,178,184
259,0.6267038413878563,0.6434540389972145,0.5703933996087226,0.5921251176084217,2.27,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,91,107,108,127,129,140,149,153,163,172,178,184
260,0.648543990086741,0.649025069637883,0.5863561198856635,0.5890396024312021,2.28,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,129,140,149,153,163,172,178,184
261,0.6514869888475836,0.6545961002785515,0.5957755624371477,0.601809550005255,2.29,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,129,140,149,153,163,172,178,184
262,0.6669764560099133,0.6713091922005571,0.6126222995417241,0.6197050968422471,2.3,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,129,140,149,153,163,172,178,184
263,0.6559789343246593,0.6671309192200557,0.5951679595011434,0.6105848874204045,2.31,0.008100000000000001,10,16,25,30,37,48,53,63,71,78,85,89,92,107,108,127,129,140,149,153,163,172,178,184
