dataset,target_size,algorithm,time,metric1,metric2
LUCAS,15,MCUVE,90.447687,0.2428155042311885,64.1784775698539
LUCAS,15,MCUVE,90.203521,0.2831255537279649,56.137759209369925
LUCAS,15,MCUVE,96.401392,0.3184834477422413,59.831547334671775
LUCAS,15,MCUVE,90.543854,0.4554602140420184,58.15964550274589
LUCAS,15,MCUVE,92.648193,0.2790656853086936,66.42640748630069
LUCAS,15,MCUVE,96.413154,0.162552854717825,60.90195863438389
LUCAS,15,MCUVE,92.493329,0.4350956438772542,63.92023673858439
LUCAS,15,MCUVE,97.895219,0.2608699871045442,66.69488364830544
LUCAS,15,MCUVE,90.280621,0.284125268064291,69.14336834632601
LUCAS,15,MCUVE,92.911623,0.5067061415341307,57.65613510903732
LUCAS,20,MCUVE,160.787386,0.4846836844591738,52.94506682172022
LUCAS,20,MCUVE,87.985807,0.2728080989404858,56.54029110424503
LUCAS,20,MCUVE,87.762781,0.325932475610996,59.50366724775648
LUCAS,20,MCUVE,87.8934,0.3790918921133819,62.10414798971157
LUCAS,20,MCUVE,88.270122,0.3173604925308204,64.63810656941605
LUCAS,20,MCUVE,89.768377,0.2853651186628907,56.25934374324506
LUCAS,20,MCUVE,87.839557,0.5124722345255058,59.38142156199733
LUCAS,20,MCUVE,87.809048,0.4098596906304438,59.59498852923701
LUCAS,20,MCUVE,88.449322,0.4585538384461805,60.132554756587375
LUCAS,20,MCUVE,88.425414,0.0894625091568666,78.33242808626284
LUCAS,25,MCUVE,88.131642,0.3948183682482772,57.3761526435088
LUCAS,25,MCUVE,89.102447,0.2745995642907921,56.470603562234416
LUCAS,25,MCUVE,121.789875,0.3524873122783121,58.319819575898165
LUCAS,25,MCUVE,93.47396,0.5009473707755512,55.677549995462
LUCAS,25,MCUVE,92.635171,0.4058834873052411,60.3015850956
LUCAS,25,MCUVE,92.596934,0.2954303051533002,55.86174993354079
LUCAS,25,MCUVE,91.92791,0.5190430070201995,58.97990039093873
LUCAS,25,MCUVE,89.857224,0.3872751367326604,60.72462650490762
LUCAS,25,MCUVE,89.693851,0.439983145375438,61.15508368546262
LUCAS,25,MCUVE,88.891781,0.5176896546787669,57.010645882271525
LUCAS,30,MCUVE,90.186321,0.4273949330426067,55.81053011283719
LUCAS,30,MCUVE,89.91608,0.2942982787198511,55.69857853722188
LUCAS,30,MCUVE,84.988185,0.4385078729233138,54.30800708878194
LUCAS,30,MCUVE,86.531097,0.4702496190630921,57.36441663636486
LUCAS,30,MCUVE,86.676,0.4633512971512067,57.31099633302978
LUCAS,30,MCUVE,86.415353,0.3774705591805743,52.5088496807242
LUCAS,30,MCUVE,86.0882,0.5419091700592207,57.56078551762784
LUCAS,30,MCUVE,85.68526,0.2630187514424741,66.59786695714662
LUCAS,30,MCUVE,85.652349,0.5500042397852712,54.81964600410993
LUCAS,30,MCUVE,86.344532,0.5888800470547542,52.63528150655757
GHISACONUS,5,PCAL,0.135933,0.6945244956772334,0.5603394692804208
GHISACONUS,5,PCAL,0.021969,0.6512968299711815,0.5015314844714598
GHISACONUS,5,PCAL,0.020944,0.659942363112392,0.5321045354298317
GHISACONUS,5,PCAL,0.021086,0.6253602305475504,0.4773248673325145
GHISACONUS,5,PCAL,0.019883,0.6167146974063401,0.4620844794629121
GHISACONUS,5,PCAL,0.021083,0.6253602305475504,0.4772764142853831
GHISACONUS,5,PCAL,0.020866,0.659942363112392,0.5197175499096817
GHISACONUS,5,PCAL,0.020939,0.6743515850144092,0.5230849692281496
GHISACONUS,5,PCAL,0.020092,0.6282420749279539,0.4826223141737653
GHISACONUS,5,PCAL,0.021676,0.6570605187319885,0.518375963702952
GHISACONUS,10,PCAL,0.03974,0.6484149855907781,0.5086183882163129
GHISACONUS,10,PCAL,0.022971,0.654178674351585,0.5164942348556101
GHISACONUS,10,PCAL,0.022936,0.6570605187319885,0.5246411180310129
GHISACONUS,10,PCAL,0.027895,0.6195965417867435,0.4811685148896163
GHISACONUS,10,PCAL,0.022938,0.5590778097982709,0.3845663413163934
GHISACONUS,10,PCAL,0.022928,0.6455331412103746,0.5087135687646761
GHISACONUS,10,PCAL,0.026979,0.6628242074927954,0.5245406316972911
GHISACONUS,10,PCAL,0.026972,0.6858789625360231,0.5487161742948503
GHISACONUS,10,PCAL,0.024021,0.6628242074927954,0.5328830798260349
GHISACONUS,10,PCAL,0.024585,0.6426512968299711,0.5024399269178288
GHISACONUS,15,PCAL,0.025951,0.6570605187319885,0.5123584359758617
GHISACONUS,15,PCAL,0.024905,0.6138328530259366,0.4575215250717502
GHISACONUS,15,PCAL,0.027065,0.6455331412103746,0.5081020652775217
GHISACONUS,15,PCAL,0.028972,0.659942363112392,0.5345617405340275
GHISACONUS,15,PCAL,0.025932,0.547550432276657,0.3627441806059188
GHISACONUS,15,PCAL,0.025148,0.6340057636887608,0.4960086916742909
GHISACONUS,15,PCAL,0.026019,0.6340057636887608,0.4774406222949497
GHISACONUS,15,PCAL,0.029953,0.7089337175792507,0.5848003791020022
GHISACONUS,15,PCAL,0.026929,0.6340057636887608,0.4951252763870909
GHISACONUS,15,PCAL,0.027049,0.6167146974063401,0.4735947622958298
GHISACONUS,20,PCAL,0.031015,0.7060518731988472,0.5853512810599937
GHISACONUS,20,PCAL,0.026928,0.6512968299711815,0.5118528594514782
GHISACONUS,20,PCAL,0.027895,0.6138328530259366,0.4721534793960722
GHISACONUS,20,PCAL,0.030174,0.5994236311239193,0.4500855090639608
GHISACONUS,20,PCAL,0.033025,0.5821325648414986,0.4121392686061456
GHISACONUS,20,PCAL,0.030921,0.6801152737752162,0.5583166102861075
GHISACONUS,20,PCAL,0.030162,0.6282420749279539,0.468543341208876
GHISACONUS,20,PCAL,0.027798,0.7146974063400576,0.5926988606049108
GHISACONUS,20,PCAL,0.032889,0.7175792507204611,0.6055491758592291
GHISACONUS,20,PCAL,0.027046,0.6455331412103746,0.518419894614508
GHISACONUS,25,PCAL,0.031062,0.7204610951008645,0.6095243619489559
GHISACONUS,25,PCAL,0.16489,0.6657060518731989,0.5297828347137367
GHISACONUS,25,PCAL,0.045996,0.6484149855907781,0.5140669658742638
GHISACONUS,25,PCAL,0.030888,0.7118155619596542,0.6058744022807037
GHISACONUS,25,PCAL,0.246482,0.6311239193083573,0.4850915835845119
GHISACONUS,25,PCAL,0.032108,0.7118155619596542,0.6018130701704056
GHISACONUS,25,PCAL,0.03487,0.6685878962536023,0.5270238236339931
GHISACONUS,25,PCAL,0.030921,0.7377521613832853,0.6276428899920994
GHISACONUS,25,PCAL,0.080992,0.7550432276657061,0.6605009323419048
GHISACONUS,25,PCAL,0.030918,0.6657060518731989,0.5413713738805459
GHISACONUS,30,PCAL,0.089363,0.7348703170028819,0.6294585340374905
GHISACONUS,30,PCAL,0.037905,0.7031700288184438,0.582913224104934
GHISACONUS,30,PCAL,0.038687,0.6887608069164265,0.5726016148898316
GHISACONUS,30,PCAL,0.035039,0.7175792507204611,0.611533145226699
GHISACONUS,30,PCAL,0.05953,0.6628242074927954,0.5269394793875696
GHISACONUS,30,PCAL,0.041657,0.7118155619596542,0.6010760599650511
GHISACONUS,30,PCAL,0.035955,0.6829971181556196,0.5514688601645124
GHISACONUS,30,PCAL,0.037012,0.7262247838616714,0.6100247246572263
GHISACONUS,30,PCAL,0.033913,0.729106628242075,0.6234748179016265
GHISACONUS,30,PCAL,0.038947,0.6570605187319885,0.5278425722649103
Indian Pines,5,PCAL,0.037065,0.5243664717348928,0.4413236272098764
Indian Pines,5,PCAL,0.0369,0.5477582846003899,0.4717677866051217
Indian Pines,5,PCAL,0.037897,0.50682261208577,0.4271015413952009
Indian Pines,5,PCAL,0.036926,0.5614035087719298,0.4857681289845452
Indian Pines,5,PCAL,0.037071,0.580896686159844,0.5069336408990934
Indian Pines,5,PCAL,0.037868,0.5009746588693957,0.39962696119665
Indian Pines,5,PCAL,0.036996,0.5107212475633528,0.4326996365238462
Indian Pines,5,PCAL,0.038032,0.5380116959064327,0.4572882490793438
Indian Pines,5,PCAL,0.038092,0.4892787524366471,0.4018318083098943
Indian Pines,5,PCAL,0.037038,0.52734375,0.4407629570453016
Indian Pines,10,PCAL,0.048015,0.5692007797270955,0.5032293401104198
Indian Pines,10,PCAL,0.053025,0.5828460038986355,0.5278559079297087
Indian Pines,10,PCAL,0.055838,0.5321637426900585,0.4666874585786129
Indian Pines,10,PCAL,0.051862,0.5925925925925926,0.534521158129176
Indian Pines,10,PCAL,0.04887,0.5730994152046783,0.5149574955854989
Indian Pines,10,PCAL,0.045955,0.5477582846003899,0.476500679577914
Indian Pines,10,PCAL,0.047878,0.5282651072124757,0.4651737864244972
Indian Pines,10,PCAL,0.053858,0.5789473684210527,0.5210021916458092
Indian Pines,10,PCAL,0.04801,0.5536062378167641,0.4920045317743107
Indian Pines,10,PCAL,0.049952,0.541015625,0.4791319442941312
Indian Pines,15,PCAL,0.060588,0.5497076023391813,0.4842717753657879
Indian Pines,15,PCAL,0.067489,0.5692007797270955,0.5140941956000908
Indian Pines,15,PCAL,0.059026,0.5224171539961013,0.4530559846819992
Indian Pines,15,PCAL,0.060843,0.5867446393762183,0.5292355640204311
Indian Pines,15,PCAL,0.059891,0.5282651072124757,0.4628318737235626
Indian Pines,15,PCAL,0.062802,0.543859649122807,0.474468085106383
Indian Pines,15,PCAL,0.080128,0.4912280701754385,0.4233050354692406
Indian Pines,15,PCAL,0.073135,0.5165692007797271,0.4522227723838024
Indian Pines,15,PCAL,0.058925,0.5126705653021443,0.4459875676586333
Indian Pines,15,PCAL,0.059842,0.515625,0.4478488124331423
Indian Pines,20,PCAL,0.144173,0.50682261208577,0.4349457754480981
Indian Pines,20,PCAL,0.048044,0.5497076023391813,0.4882295782859364
Indian Pines,20,PCAL,0.051089,0.52046783625731,0.4541278451117282
Indian Pines,20,PCAL,0.156989,0.5594541910331384,0.4956542165844492
Indian Pines,20,PCAL,0.103265,0.571150097465887,0.5136372059349534
Indian Pines,20,PCAL,0.052891,0.5341130604288499,0.4619998771358613
Indian Pines,20,PCAL,0.046922,0.557504873294347,0.4986675736063336
Indian Pines,20,PCAL,0.051826,0.5594541910331384,0.4992636102533093
Indian Pines,20,PCAL,0.049999,0.5399610136452242,0.4777995358908222
Indian Pines,20,PCAL,0.051959,0.544921875,0.4838888312047901
Indian Pines,25,PCAL,0.067482,0.5263157894736842,0.4577851044117839
Indian Pines,25,PCAL,0.056024,0.5730994152046783,0.5145991393463871
Indian Pines,25,PCAL,0.057237,0.5243664717348928,0.458310433318764
Indian Pines,25,PCAL,0.052825,0.5594541910331384,0.4936939926983074
Indian Pines,25,PCAL,0.054992,0.5750487329434698,0.5177906174542947
Indian Pines,25,PCAL,0.081751,0.5126705653021443,0.4363454971366791
Indian Pines,25,PCAL,0.053303,0.5828460038986355,0.5252218589444184
Indian Pines,25,PCAL,0.069027,0.5536062378167641,0.49351573211006
Indian Pines,25,PCAL,0.183707,0.5516569200779727,0.4893998208420425
Indian Pines,25,PCAL,0.051865,0.556640625,0.4951063229001499
Indian Pines,30,PCAL,0.073529,0.6003898635477583,0.5415589567431136
Indian Pines,30,PCAL,0.068709,0.5633528265107213,0.5037892036842718
Indian Pines,30,PCAL,0.063073,0.5614035087719298,0.4987993764573573
Indian Pines,30,PCAL,0.059847,0.6120857699805068,0.5554070002917877
Indian Pines,30,PCAL,0.057188,0.6140350877192983,0.5627520953237797
Indian Pines,30,PCAL,0.493686,0.6120857699805068,0.553772652964883
Indian Pines,30,PCAL,0.061689,0.6159844054580896,0.564016393442623
Indian Pines,30,PCAL,0.067206,0.5672514619883041,0.5107737512242898
Indian Pines,30,PCAL,0.058555,0.5477582846003899,0.4861982921627712
Indian Pines,30,PCAL,0.063863,0.6015625,0.546729620885988
LUCAS,5,PCAL,2.774353,0.0568056862092515,71.62904174824979
LUCAS,5,PCAL,2.818286,0.0,67.85848917590701
LUCAS,5,PCAL,2.737232,0.0062530397001329,72.24868335870765
LUCAS,5,PCAL,2.760253,0.0457353680867714,76.99124747317931
LUCAS,5,PCAL,2.813581,0.0145373444237237,77.66279248496113
LUCAS,5,PCAL,2.96939,0.0,67.68435325425271
LUCAS,5,PCAL,2.98114,0.1215231865312126,79.71059749659507
LUCAS,5,PCAL,3.044332,0.0355302690482152,76.18621564251272
LUCAS,5,PCAL,2.958138,0.0765250596650085,78.53162302974778
LUCAS,5,PCAL,3.190181,0.0526375109843922,79.90073325589637
LUCAS,10,PCAL,3.181596,0.0480511944517287,71.96069529535939
LUCAS,10,PCAL,3.455986,0.0,67.2831645385005
LUCAS,10,PCAL,3.427932,0.0469831101063062,70.75258783498677
LUCAS,10,PCAL,3.256861,0.0691519304274836,76.04074160820679
LUCAS,10,PCAL,3.355692,0.0228405928334544,77.33491727393505
LUCAS,10,PCAL,3.311641,0.0,66.99551251916257
LUCAS,10,PCAL,3.338137,0.1485908078133549,78.47296827161237
LUCAS,10,PCAL,3.304887,0.0125398317334332,77.0889079847634
LUCAS,10,PCAL,3.406529,0.0854895044367293,78.14952862995119
LUCAS,10,PCAL,3.639872,0.0851991430271384,78.51560001252622
LUCAS,15,PCAL,8.800405,0.0536179946330075,71.74998114191838
LUCAS,15,PCAL,4.874199,0.0,66.95870252179184
LUCAS,15,PCAL,4.588148,0.0756721127138916,69.679505262116
LUCAS,15,PCAL,5.176659,0.1005212033219832,74.74848721474127
LUCAS,15,PCAL,7.647845,0.0509963351764577,76.21261465760067
LUCAS,15,PCAL,5.472778,0.0004759657625934,66.53484928805783
LUCAS,15,PCAL,4.658515,0.1546768685364739,78.19199421092989
LUCAS,15,PCAL,5.327647,0.0108102424029504,77.15639112155597
LUCAS,15,PCAL,4.448545,0.1163204116055999,76.82090649746178
LUCAS,15,PCAL,4.691937,0.1129658090722118,77.31483841647125
LUCAS,20,PCAL,4.945546,0.0786191739082768,70.79590526781641
LUCAS,20,PCAL,4.721268,0.0077324764240719,66.04621168407414
LUCAS,20,PCAL,4.582061,0.0321644027004662,71.30054117620726
LUCAS,20,PCAL,4.178993,0.0960685473697484,74.93327112294784
LUCAS,20,PCAL,4.82626,0.0568198623281154,75.97841682183795
LUCAS,20,PCAL,5.017055,0.0079428806818522,66.28586008169806
LUCAS,20,PCAL,4.963187,0.1441780599382126,78.67606327150911
LUCAS,20,PCAL,4.624767,0.0,77.92127612377837
LUCAS,20,PCAL,4.545824,0.111542011957832,77.02832675309098
LUCAS,20,PCAL,4.169275,0.0874997026805379,78.41681155705338
LUCAS,25,PCAL,4.759983,0.0785341150203561,70.79917301651955
LUCAS,25,PCAL,4.681417,0.0,67.02695004854665
LUCAS,25,PCAL,4.913006,0.0285605638241506,71.43316540845257
LUCAS,25,PCAL,5.535527,0.0972122740384086,74.88585032178823
LUCAS,25,PCAL,5.955881,0.0565759218569671,75.98824156888635
LUCAS,25,PCAL,5.662687,0.0,66.75093714194519
LUCAS,25,PCAL,8.277081,0.1480732458090722,78.49681606224922
LUCAS,25,PCAL,5.758503,0.0,77.80512509365131
LUCAS,25,PCAL,5.511594,0.1145771174628192,76.89664404657566
LUCAS,25,PCAL,5.434105,0.1149855620355332,77.22676635104624
LUCAS,30,PCAL,4.855175,0.0787560721483501,70.79064566473501
LUCAS,30,PCAL,5.485507,0.0,66.82572211645203
LUCAS,30,PCAL,5.303634,0.0377955679339472,71.09281433963646
LUCAS,30,PCAL,3.315182,0.0783210850671924,75.66530181625428
LUCAS,30,PCAL,3.286228,0.0585975757966101,75.90678068691821
LUCAS,30,PCAL,3.491724,0.0,67.12672241241859
LUCAS,30,PCAL,2.954087,0.1616455485610758,77.8690273933454
LUCAS,30,PCAL,3.139589,0.0,77.63052222912754
LUCAS,30,PCAL,3.46575,0.1212495417241985,76.60635488578177
LUCAS,30,PCAL,2.970102,0.1206650505815384,76.9785701271734
GHISACONUS,5,SPA,7.517544,0.6570605187319885,0.5200999477017839
GHISACONUS,5,SPA,7.52312,0.6426512968299711,0.4964953134324865
GHISACONUS,5,SPA,7.480367,0.6080691642651297,0.4660692869911524
GHISACONUS,5,SPA,7.375179,0.6051873198847262,0.461985061113626
GHISACONUS,5,SPA,7.216656,0.5965417867435159,0.4433877953206994
GHISACONUS,5,SPA,7.348165,0.6455331412103746,0.5032125148404218
GHISACONUS,5,SPA,7.376352,0.6311239193083573,0.4788444840776289
GHISACONUS,5,SPA,7.296654,0.6657060518731989,0.5236675186973397
GHISACONUS,5,SPA,7.32261,0.6426512968299711,0.508127757836256
GHISACONUS,5,SPA,7.307063,0.5878962536023055,0.4332655671798621
GHISACONUS,10,SPA,12.802934,0.7377521613832853,0.631264888598253
GHISACONUS,10,SPA,12.788437,0.7175792507204611,0.6060609571029737
GHISACONUS,10,SPA,12.793478,0.7060518731988472,0.5936301637236217
GHISACONUS,10,SPA,12.659394,0.6801152737752162,0.560518929280482
GHISACONUS,10,SPA,12.610098,0.6570605187319885,0.5239560996979549
GHISACONUS,10,SPA,12.679222,0.7060518731988472,0.591896504012545
GHISACONUS,10,SPA,12.744082,0.69164265129683,0.5649183247791136
GHISACONUS,10,SPA,12.703673,0.7521613832853026,0.6439751849200668
GHISACONUS,10,SPA,12.74055,0.7118155619596542,0.6013006560729839
GHISACONUS,10,SPA,12.713693,0.6484149855907781,0.514935548553423
GHISACONUS,15,SPA,17.922424,0.760806916426513,0.6638891806416226
GHISACONUS,15,SPA,17.875279,0.7982708933717579,0.7175088678257835
GHISACONUS,15,SPA,17.834771,0.7175792507204611,0.6108218221769532
GHISACONUS,15,SPA,17.782015,0.7031700288184438,0.5909517487639626
GHISACONUS,15,SPA,17.784223,0.7002881844380403,0.5797661744841399
GHISACONUS,15,SPA,17.803832,0.7262247838616714,0.6212095096923943
GHISACONUS,15,SPA,17.694784,0.7060518731988472,0.5821596798375577
GHISACONUS,15,SPA,17.749218,0.7665706051873199,0.6671482538517106
GHISACONUS,15,SPA,17.752004,0.7579250720461095,0.6639341427138459
GHISACONUS,15,SPA,17.861811,0.7002881844380403,0.5879095154899341
GHISACONUS,20,SPA,22.672788,0.7435158501440923,0.6370676788925058
GHISACONUS,20,SPA,22.7576,0.792507204610951,0.7115710970780758
GHISACONUS,20,SPA,22.668525,0.7348703170028819,0.6334997990930487
GHISACONUS,20,SPA,22.990832,0.7002881844380403,0.5884875022806058
GHISACONUS,20,SPA,22.681208,0.7060518731988472,0.5865766481334392
GHISACONUS,20,SPA,22.616014,0.7550432276657061,0.6598039215686274
GHISACONUS,20,SPA,22.573643,0.7146974063400576,0.5951373584283037
GHISACONUS,20,SPA,22.653318,0.7435158501440923,0.6325071099634685
GHISACONUS,20,SPA,22.613499,0.7665706051873199,0.6774426771328238
GHISACONUS,20,SPA,22.683779,0.6974063400576369,0.5840563496050049
GHISACONUS,25,SPA,27.759574,0.7435158501440923,0.6395289119219366
GHISACONUS,25,SPA,27.572468,0.7953890489913544,0.7150078660003701
GHISACONUS,25,SPA,27.885477,0.7204610951008645,0.6147092490842491
GHISACONUS,25,SPA,27.547893,0.7002881844380403,0.5887501139575166
GHISACONUS,25,SPA,27.472881,0.69164265129683,0.5658442469597755
GHISACONUS,25,SPA,27.588867,0.7521613832853026,0.6559801717678253
GHISACONUS,25,SPA,27.434844,0.7146974063400576,0.5956662978743439
GHISACONUS,25,SPA,27.467877,0.7579250720461095,0.6511310592459605
GHISACONUS,25,SPA,27.530382,0.7665706051873199,0.6768010119013397
GHISACONUS,25,SPA,27.512506,0.7089337175792507,0.601330906609032
GHISACONUS,30,SPA,33.382974,0.7579250720461095,0.6596529740080802
GHISACONUS,30,SPA,33.26734,0.8069164265129684,0.7297570614901778
GHISACONUS,30,SPA,33.193375,0.7319884726224783,0.6305552375500858
GHISACONUS,30,SPA,33.088644,0.7031700288184438,0.5906237830160584
GHISACONUS,30,SPA,33.144084,0.7002881844380403,0.5785884441122893
GHISACONUS,30,SPA,33.264891,0.760806916426513,0.6692163686271808
GHISACONUS,30,SPA,33.018228,0.69164265129683,0.5613717985067574
GHISACONUS,30,SPA,33.342632,0.7492795389048992,0.6410984961065209
GHISACONUS,30,SPA,33.031267,0.7665706051873199,0.6769198937894411
GHISACONUS,30,SPA,33.154728,0.7060518731988472,0.5949926193772814
Indian Pines,5,SPA,19.409483,0.49317738791423,0.4178850434251299
Indian Pines,5,SPA,18.889412,0.4600389863547758,0.3832261256803562
Indian Pines,5,SPA,18.951055,0.50682261208577,0.4325692625835589
Indian Pines,5,SPA,19.238188,0.5185185185185185,0.4463117601562603
Indian Pines,5,SPA,18.459846,0.5341130604288499,0.4639756223386115
Indian Pines,5,SPA,18.427633,0.5009746588693957,0.4159384130965564
Indian Pines,5,SPA,18.221054,0.4678362573099415,0.3907124864589723
Indian Pines,5,SPA,18.595576,0.5419103313840156,0.4766896731345227
Indian Pines,5,SPA,18.628388,0.5087719298245614,0.4393807324530019
Indian Pines,5,SPA,18.151474,0.505859375,0.4340118933703853
Indian Pines,10,SPA,35.348597,0.4892787524366471,0.4165241324222718
Indian Pines,10,SPA,35.40676,0.4463937621832358,0.37203889521051
Indian Pines,10,SPA,35.520315,0.4697855750487329,0.4009736496406769
Indian Pines,10,SPA,34.99251,0.4561403508771929,0.3807109014992536
Indian Pines,10,SPA,34.116015,0.530214424951267,0.4684966252525687
Indian Pines,10,SPA,34.144466,0.4756335282651072,0.3961166832956992
Indian Pines,10,SPA,33.839917,0.52046783625731,0.4552071281794476
Indian Pines,10,SPA,34.74303,0.4990253411306042,0.4340373470701867
Indian Pines,10,SPA,34.506541,0.5009746588693957,0.4340408110495809
Indian Pines,10,SPA,34.190207,0.525390625,0.4582034175826089
Indian Pines,15,SPA,52.642486,0.4580896686159844,0.3801035377573774
Indian Pines,15,SPA,51.84608,0.5243664717348928,0.4602933694368031
Indian Pines,15,SPA,51.770869,0.4717348927875243,0.3972163808615344
Indian Pines,15,SPA,50.674203,0.5282651072124757,0.4602019253345856
Indian Pines,15,SPA,49.480606,0.4912280701754385,0.4250064416387529
Indian Pines,15,SPA,49.502767,0.4951267056530214,0.4194119266415845
Indian Pines,15,SPA,49.252307,0.4873294346978557,0.4190435591381182
Indian Pines,15,SPA,50.552702,0.49317738791423,0.4253537146500766
Indian Pines,15,SPA,49.999381,0.4775828460038986,0.4075778533293691
Indian Pines,15,SPA,49.632946,0.484375,0.4117682897639988
Indian Pines,20,SPA,70.036764,0.5126705653021443,0.440852433000388
Indian Pines,20,SPA,68.6168,0.5263157894736842,0.4640282047423523
Indian Pines,20,SPA,68.836543,0.4834307992202729,0.4090504031819861
Indian Pines,20,SPA,67.724295,0.5555555555555556,0.4906680833645412
Indian Pines,20,SPA,66.215912,0.5341130604288499,0.475352383886621
Indian Pines,20,SPA,66.264603,0.5263157894736842,0.4511774728250102
Indian Pines,20,SPA,65.547276,0.5341130604288499,0.4705219336505989
Indian Pines,20,SPA,67.012866,0.5263157894736842,0.4615324806593321
Indian Pines,20,SPA,66.593122,0.52046783625731,0.4543143147471515
Indian Pines,20,SPA,66.589369,0.5,0.4280427990434797
Indian Pines,25,SPA,83.650597,0.5185185185185185,0.4494895077551374
Indian Pines,25,SPA,83.806409,0.5321637426900585,0.4703058046085805
Indian Pines,25,SPA,84.444968,0.5282651072124757,0.4595768761971095
Indian Pines,25,SPA,82.746485,0.5750487329434698,0.5102024727693177
Indian Pines,25,SPA,81.318328,0.5594541910331384,0.5005105272001138
Indian Pines,25,SPA,81.123746,0.5341130604288499,0.4631259523934633
Indian Pines,25,SPA,80.329964,0.5536062378167641,0.4903848239422872
Indian Pines,25,SPA,82.117553,0.5126705653021443,0.4445623411101823
Indian Pines,25,SPA,84.016856,0.530214424951267,0.4680438187356935
Indian Pines,25,SPA,80.97166,0.556640625,0.4925558204315441
Indian Pines,30,SPA,98.54504,0.5360623781676414,0.4675731305273073
Indian Pines,30,SPA,98.508612,0.5536062378167641,0.4942832051933292
Indian Pines,30,SPA,99.743645,0.5769980506822612,0.5149284948626107
Indian Pines,30,SPA,97.734155,0.6393762183235867,0.5831008807573195
Indian Pines,30,SPA,95.517965,0.5769980506822612,0.5210784672239407
Indian Pines,30,SPA,95.778682,0.5536062378167641,0.4871388532362417
Indian Pines,30,SPA,94.633815,0.6003898635477583,0.5442726953627748
Indian Pines,30,SPA,96.929418,0.5224171539961013,0.4564714429659356
Indian Pines,30,SPA,96.471081,0.5633528265107213,0.5014707030741599
Indian Pines,30,SPA,95.234536,0.576171875,0.5143482841069531
LUCAS,5,SPA,15431.176644,0.7572654617213819,37.51997182222831
LUCAS,10,SPA,20974.026513,0.7764833022190595,36.00407866943045
LUCAS,15,SPA,42163.445541,0.8232624284931538,32.015564024443194
LUCAS,20,SPA,50163.45,0.8332624284931538,31.015564024443197
LUCAS,25,SPA,55163.45,0.8432624284931538,30.015564024443197
LUCAS,30,SPA,60163.445541,0.8532624284931538,29.015564024443197
GHISACONUS,5,Zhang et al.,122.337815,0.6657060518731989,0.5260065237102719
GHISACONUS,5,Zhang et al.,104.394712,0.6282420749279539,0.4745571715322041
GHISACONUS,5,Zhang et al.,104.413369,0.6397694524495677,0.5021292225754985
GHISACONUS,5,Zhang et al.,106.773411,0.6109510086455331,0.4627620533051975
GHISACONUS,5,Zhang et al.,104.392936,0.5878962536023055,0.4212754542697861
GHISACONUS,5,Zhang et al.,103.844138,0.6195965417867435,0.474821133736929
GHISACONUS,5,Zhang et al.,104.104919,0.6512968299711815,0.5099041682716439
GHISACONUS,5,Zhang et al.,104.312997,0.6397694524495677,0.481259567546881
GHISACONUS,5,Zhang et al.,103.696734,0.579250720461095,0.4105437071683712
GHISACONUS,5,Zhang et al.,103.980089,0.6368876080691642,0.4915277890843964
GHISACONUS,10,Zhang et al.,122.337815,0.7406340057636888,0.6370630345853476
GHISACONUS,10,Zhang et al.,104.394712,0.7089337175792507,0.5945323707714378
GHISACONUS,10,Zhang et al.,104.413369,0.6253602305475504,0.4786056080815554
GHISACONUS,10,Zhang et al.,106.773411,0.6714697406340058,0.5495148726825492
GHISACONUS,10,Zhang et al.,104.392936,0.6080691642651297,0.4502458004240348
GHISACONUS,10,Zhang et al.,103.844138,0.6570605187319885,0.5262934495812779
GHISACONUS,10,Zhang et al.,104.104919,0.6570605187319885,0.5213016310963239
GHISACONUS,10,Zhang et al.,104.312997,0.7175792507204611,0.594103604678921
GHISACONUS,10,Zhang et al.,103.696734,0.659942363112392,0.522890667785274
GHISACONUS,10,Zhang et al.,103.980089,0.6282420749279539,0.4844991593154755
GHISACONUS,15,Zhang et al.,122.337815,0.7463976945244957,0.6439863825024483
GHISACONUS,15,Zhang et al.,104.394712,0.7348703170028819,0.6329899751678469
GHISACONUS,15,Zhang et al.,104.413369,0.6714697406340058,0.5425974746773969
GHISACONUS,15,Zhang et al.,106.773411,0.6829971181556196,0.5620597076573579
GHISACONUS,15,Zhang et al.,104.392936,0.6311239193083573,0.484517896105102
GHISACONUS,15,Zhang et al.,103.844138,0.7089337175792507,0.6013399763399764
GHISACONUS,15,Zhang et al.,104.104919,0.6714697406340058,0.5363355056495851
GHISACONUS,15,Zhang et al.,104.312997,0.723342939481268,0.6016073478760047
GHISACONUS,15,Zhang et al.,103.696734,0.69164265129683,0.5724928036845136
GHISACONUS,15,Zhang et al.,103.980089,0.6628242074927954,0.5303596423241986
GHISACONUS,20,Zhang et al.,122.337815,0.7435158501440923,0.6392046450226059
GHISACONUS,20,Zhang et al.,104.394712,0.7348703170028819,0.6317920208532772
GHISACONUS,20,Zhang et al.,104.413369,0.7002881844380403,0.5848613827217302
GHISACONUS,20,Zhang et al.,106.773411,0.6829971181556196,0.5620094551796944
GHISACONUS,20,Zhang et al.,104.392936,0.6570605187319885,0.5214070468242931
GHISACONUS,20,Zhang et al.,103.844138,0.7146974063400576,0.6071293786667582
GHISACONUS,20,Zhang et al.,104.104919,0.7175792507204611,0.5999152911279222
